id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1,encoded_annotations
101996,es,bueno segun hombres todas mujeres pueden tener squirt verdad q todas si pueden tenerlos unas tardas 5 minutos 45 q sale sale smirk,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
101997,es,chv noticias despues zurdo tratan misogino ect mujeres pueden caminar tranquila,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
101998,es,also encanta mensaje mujeres pueden ser mecanicos sino cagaran bien feo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
101999,es,mujeres pueden elegir carrera? deberia obligar estudien ingenieria?seria buena idea crear cuantos chiringuitos asesorar jovenes patriarcado franco impide estudiar quieren joy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102000,es,solidaridad sexo femenino mujeres pueden seguir siendo maltratadas violadas asesinadas merecen respeto consideracion,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102001,es,jajajajaja asi famosos creen todavia mandan paismillones bots mayoria amlo vayan pais si perseguidos politicos primero seria claudio lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102002,es,lagartona belinda mato gallina huevos oro,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102003,es,dos alacranes buo lagarto lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102004,es,ahora cuidar marido mija devore lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102005,es,gata lagartona insulto? creo da cuenta cerdo masculino tambien insulto imposible tomarse enserio alguien escribe anymal,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102006,es,queria seguirme lagartona jajajajs pesada dios,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102007,es,alla construyen empresas obvio percibe grandes dividendos cambio carretera aqui hecha iniciativa privada lagartona va embuchar mas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102009,es,vizcarrista pamela vertiz lagartona zoraida avalos hacer buen lavado cara saben si cae cae lagarto compinches,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102010,es,vas tirar veneno fulanita hiciste dinero fracasada campana? dinero tirado basura sabiendo perderias inicioenvidiosa normal odies alguien superior youtubera lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102011,es,lagartona zoraida avalos reparos mostrar mafiosa esyo caviar be to saber,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102012,es,vieja cae gorda mundo sabe q zorra trepadora q metio idiota edwin hizo q rompiera compromiso alma cero si ve kilometros q lagartona vieja piruja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102013,es,recorde video eric pidiendole lagartona q toque cachetitos puedo respirar,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102014,es,dias hoy encanta ser orgullosa pereza ser lagartona dignidad mk,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102015,es,regimen corrupto panama tampoco funciona comunismo cuba venezuelaya funciona quizas si envian chequesito propagandas transmites si cansado politicos corruptos elite lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102016,es,trabajo ser doble cara lagartona,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102017,es,luego dicen lagartona robo creo metido casa sacarlo si??,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102018,es,grande ahi anda presumido dice 35 cms embonara llenara pinche lagartona?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102019,es,bueno llegar colocar hojas reclamacion alentar afectados hacerlo casi dos cuotas perdidas quizas abonados afectados pagamos parte reforma,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102020,es,si chato acercara madura varo seria lagartona digo nomas digo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102021,es,visuals formula of love mundo???? piensa chicas pueden ser mas bellas sorprenden vez,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102022,es,parece grave ninos 5 anos ideas tan arcaicas cabeza cliche generacion tras generacion parecia mejoraba vuelta atras nuevo misma mierda chicas pueden hacer x,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102023,es,va consentir programa k carmen lomana siga diciendo tantas tonterias juntas k si chicas pueden ir escote mas 10 cm burradasy dando nombres marcas tiendas alto standintk ascoooovomiting_facevomiting_facevomiting_facevomiting_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102024,es,podia defenderla llevandola lado amiga ve bien diferencia fuerza chabon chicas pueden defender indefendible podia haber evitado re reaccionaba hombre cabales,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102025,es,profesor universidad enseno pene clase san sebastian hicieron despues chicas pueden llevar pantalon corto instituto aun siendo ninas???? entiendo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102027,es,ver si entiendo escuela doy clases chicas pueden ir cabello pintado maestras si debo ocultar tatuajes predicar ejemplo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102028,es,chicas pueden ser sabelotodo pq entonces gustan anda q tios hacen mismo ehhh,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102029,es,favor once concentrense chicas pueden quedar premio,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102030,es,pnche gente chicas pueden hacer pq automaticamente dan cringe let them liveeee,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102031,es,si hago tres dias chicas pueden estudiar xd,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102032,es,necesidad enfocar piernas chicas??? pueden presentar noticias ensenarlas? aprendemos peru mujeres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102033,es,vivimos sociedad machista mayoria sigue pensando chicas pueden jugar peores jugadoras menos abiles menos carismaticas contar cantidad misoginia sigue viviendo 3ro,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102034,es,chicas pueden jugar futbol chicos mucha diferencia juego fisicoalso chicas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102036,es,gente chicas pueden ser sinon,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102037,es,cube idiota casa chicas cricketmosquitomosquitocricket?? paga fumigador chicas pueden vivir asiraised_eyebrow,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102038,es,serio siempre hablar lol ksksika chicas pueden tener bueno pq dicen bbc banca rota? superen,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102039,es,programado hacer hielo azul miercoles ahora miro pronostico va llover chicas pueden mando sola? total voy haciendo amigues camino cuesta socializarjoy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102040,es,chicas pueden disfrutar plenitud bravo idiota siento companera si lees animo habemos chavos sabemos respetar,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102042,es,amado dios poderoso pido conversion feministas pray,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102043,es,41 siete d tarde estan feministas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102044,es,sigo esperando estudio aborto femenino aprobado feministas aborto masculinoque basicamente si hombre quiere hacerse cargo nino pues hace cargo dinero tiempo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102045,es,dsp tenes feministas felicitandolos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102046,es,bien ella? si piensan feministas onu jajajajaja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102047,es,manana quisiera ver todas feministas pueblo reclamando justicia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102048,es,mejor ver no? derechos mujeres consiguen feministas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102049,es,morena feministas vas diciendo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102050,es,siempre feministas rancias siempre tergiversan cosas hacerte ver machista? joyjoyjoy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102051,es,ver vota gente senado deroga leyes feministas izquierda fdt cuantas leyes implementaron presentaron ayudarnos? hacen mas tener panuelo verde hablar,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102052,es,q mete mafia roja xq saben q votos feministas q esclavicen mujeres llaman costumbresnosotros importamos 1poop negro futuro d dictadura roja religiosa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102053,es,feministas dandose cuenta kirchnerismo nunca importaron -&gt clown_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102054,es,feministas estan? hablo vendieron papelon casa secret 26e secret gala2,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102056,es,gracioso twit citas menciona palabra hombres hace referencia tacita jajaja feministas uribe alguien dice palabra paraco ofendido aunque nadie mencionado,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102058,es,gano castillo andaba orondo burlandose feministas criticaban sabia iba tener cargo gobierno,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102059,es,si mal recuerdo habia pasado recuerdo bien hace unas semanas detuvieron basuritas todas feministas morenistas festejaron si sido morena pri reclamado negado,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102060,es,si pro vida pro familia religiosos detestan lgbt feministas exigen amor projimo?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102061,es,hola apoyo desafortunadamente mujeres hoy dia buscan bienestar porvenir osea perdon chava bonita hermosa fije sentimientos corazon,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
102062,es,si mujeres hoy dia suponen quieren ser mas madres feminismo esoes enserio colleen????,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102063,es,respeto x mujeres hoy dia q tratarla merecenvividores flojas ladronas facilistas degeneradas regaladas ambiciosasel ego mujer hoy dia supremamente nefasto,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102064,es,mujeres hoy dia odian gustan actualizate mami sunglasses,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
102065,es,nahhh fuse pasa mamon mujeres hoy dia fijan mortales ahora puro fuse nalgon mirage f hombres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102066,es,mujeres hoy dia ensenan solo ratos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102067,es,dice senor mujeres hoy dia sabemos hacer coser dicho hombres toda vida,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102068,es,fiesta fiesta fiesta dia fiesta fiesta jajajajjajajaja piensan mujeres hoy dia si disfrutan colocarse borrachas fiesta fiesta fiesta si estan disfrutando vida fiesta fiesta fiesta siempre fiesta fiesta,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102069,es,mujeres hoy dia estan dificiles,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102070,es,dije tenia dinero despues pagar tantas cuentas salir lugar caro volvio hablar jajaajajaasi mujeres hoy dia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102072,es,mujeres hoy dia refieres familia verdad ? resto conoces,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
102073,es,mujeres hoy dia aguantan infidelidades maltratos viven diran,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102074,es,podes decir debilidad si tenes wacho joyjoyjoy mujeres hoy dia pasaannn,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102075,es,mujeres hoy dia estan locas menos mal enamoro nadie gusta nadiesmile asi vida mejor,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102076,es,mujeres hoy dia respetan hombres novia manoroll_eyes despues andan quejando dicen,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
102077,es,entiendo mujeres hoy dia roll_eyes quieren hombres den detalles reinas ven bien jeva estan mujeres empoderadas trabajan buscan esperar hombre deeyes e?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
