id_EXIST,lang,tweet
500559,es,  yo creo que en parte es lo que dice antonio el colegio es concertado para que todos tengamos accesibilidad a un tipo de educacion no solamente algunos si no se asegura esa libertad de educacion el respeto a un ideario no tiene sentido el concierto
500560,es, muy tarde ahora quieres apagar tus corruptelas con dadivas  ancha base cuando desde el inicio no te importo el peru solo tu ideario y destruir la economia
500561,es, creo que tu idea de moda va en linea con tu ideario politico
500562,es,hablar de ideario del partido conservador y liberal es hablar de mas de 100anos atras eso esta obsoleto en el mundo de la civilidad las ciencias la informacion las comunicaciones los mocha cabezas quedaron lejos camilo el breve 
500563,es,  territorio que le ha acogido que mierda de comeflores es eso el territorio ni la tierra ni  nada le acogieron vinieron a trabajar y fueron explotados por los empresarios como siempre ocurre a la mierda tu ideario de tierra de acogida
500564,es,  eso aca no existe y no creo que exista porque cada vez que se quiere construir ese ideario popular viene algun poderoso a prenderlo fuego
500565,es,  pues os habeis cargado la igualdad de oportunidades
500566,es,   no es por una sociedad mas patriarcal es porque hombre y mujeres tienen distintos intereses las mujeres son mas proclives a las personas y los hombres a las cosas a mayor igualdad de oportunidades mayor sera la diferencia de genero en las distintas ocupaciones de la sociedad
500567,es,    estas dificultades se traducen en desigualdad de oportunidades y no se trata de solo decir estudia y echale ganas porque no todos pueden y se nota en que la media de salario es de 7500 se trata de aumentar la igualdad de oportunidades para dejar de ser pais en desarrollo
500568,es,    el termino socialista de igualdad sustantiva implica igualar resultados quitarles a unos para darles a otros no igualdad de oportunidades esa es razon suficiente para rechazar ese texto ideologizado y mal redactado
500569,es,  en eso estoy de acuerdo ojala algun dia haya igualdad de oportunidades despues con los anos se vera que es mas popular y redituable como espectaculo
500570,es,  porque siempre he sido de izquierda siempre he apoyado la lucha por la igualdad de oportunidades principal caracteristica de la izquierda en cambio la derecha ve la desigualdad como algo normal algo que esta dado y por eso siempre el mas fuerte se come al mas debil
500571,es, alguien salio herido? compara en igualdad y con un poco de criterio parra puede terminar su carrera por culpa de los asesinos que tiene tu equipo como barristas y dices que es comparable con entrar y enfrentar a los propios jugadores?
500572,es,para un futuro de la politica que cumpla con cada persona sin violencia de ningun tipo en igualdad y equidadagradezco a  y a cada una de las personas que fueron parte de esta hermosa jornada  federal y horizontal para una mejor argentina vflag_for_Argentina
500573,es,  pero a mi me averguenza tener mas que un hombre cuando llevamos toda la vida cacareando la igualdad ya no la queremos? la poltrona de los derechos extra de poder desplumarlos y destrozarlos mola mas? a mi no
500574,es, a las unicas que vulnera es a esas madres que agarran de rehen a sus hijos en contra de los padres igualdad de derechos tanto emocionales como economicos eso se llama justicia entiendo no sepa de que le hablo
500575,es,fiesta para todos los ninos y ninas q organizo la cooperativa noble igualdad mpa a dios gracias por tanta bendicion nos desbordo la alegria de ver tantas familias compartiendo junto con nosotros una tarde especial llena de sorpresas para los peques blushheartsflag_for_Argentina 
500576,es,desarrollo infantil derechos del presente posibilidades futuraseste ultimo bondi es una produccion conjunta del colectivo igualdad y  acompanan anabella santoro y mira colacceaca el enlacepoint_downlink  thread 
500577,es, si crees en el libre mercado en la igualdad de oportunidades que no de resultados y el feminismo queer o la interseccionalidad te parece una chorrada eres un facha irredento que se come a los ninos
500578,es,la teoria de la interseccionalidad se refiere a procesos complejos que en cada situacion derivan de la interaccion de factores de diversa indole de hecho todo fenomeno es  producto de multiples causas multicausalidad segun la dialectica materialista en que se basa la ciencia 
500579,es,exactamente da igual el color de piel el problema es el culto a las categorias de genero etnia o orientacion sexual que fomenta la teoria de la interseccionalidad y otras basuras que salen de las universidades en usa esto es lo opuesto a lo que predicaba luther king jr 
500580,es,inicio del diplomado en genero interseccionalidad y ciudadania movimiento ciudadano 
500581,es,hoy gloria jean watkins conocida como bell hooks cumpliria 70 anos escritora feminista y activista social estadounidense la interseccionalidad entre raza clase y genero en la educacion el arte la historia la sexualidad los medios de comunicacion y el feminismo 
500582,es, me sorprende la cantidad de gente que esta opinando sin medianamente tener conocimiento de la interseccionalidad o de la historia luchas y resistencias negras de las cosas mas increibles es que la gente piensa que existe el racismo invertido
500583,es, yo quiero la igualdad entre hombres y mujeres pero que sea en todo y que esto no se vuelva como en espana que el hombre es malo solo porque es hombre duro con el abusador acosador maltrador pero resaltar al que no viva la igualdad humana que dignifica la humanidad y no sexo
500584,es,sociedad de ese entonces dado que roscio se empeno en defender la igualdad entre todos los seres humanos senalando el merito como unica diferencia valida entre las personas situacion inadmisible en esa epoca con prejuicios de casta tan establecidos este caso es uno de los
500585,es,  imaginate la igualdad entre los sexos destruyo la familia que el hombre y la mujer tengan los mismos derechos destruyo a la familia la familia tradicional dependia de que la mujer fuera sometida ok
500586,es,de eso seguro que no va ? no es el ministerio de igualdad ? por lo que todo/a/es decis es la igualdad entre todas/os/es con lo cual el cartel si va de eso ah pero es que no es asi? a que no ? 
500587,es,discurso de calmen calvo en el cogreso feminista de rota repaso de la lucha feminista x la igualdad entre sexo masculino y femenino pq las mujeres somos la mitad de la poblacion no una minoria no nos van a invisibilizar para hacer  retwitter fistpurple_heartrose
500588,es,no lo va a leer nadie porque tengo la cuenta en candado y no lo voy a cambiar pero ser feminista no es ir en contra del sexo opresor o no se como mierda lo dicen el feminismo busca la igualdad entre todos a ver si estudiamos que luego siempre hay problemas
500589,es,  la mayoria de las mujeres que participan en esas protestas terminan siendo prostitutas o delincuentes esas mujeres son una carga adicional para la sociedad
500590,es, a la mayoria de las mujeres no les vas a dar gusto ni con amor  no con dinero  ni con sexo
500591,es,gente que claramente no conoce deportes de fuerza o contacto en los cuales la mayoria de las mujeres se ven asi 
500592,es,    considerable tal vez xdpero la diferencia son tan solo 10 anos y ya te digo yo que a los 43 anos la mayoria de las mujeres no suelen verse asi
500593,es, exacto y esta gente como creen que viven la mayoria de las mujeres blancas en europa? como creen que viven las mujeres del este? las madres solteras? las victimas de maltrato?menudos payasos
500594,es,la humanidad es mediocre la mayoria de las mujeres no son ni superiores ni inferiores a la mayoria de los hombres somos iguales todos merecemos el mismo desprecio 
500595,es, suena fuerte escucharlo y es tremendo pero en el dia a dia es asi sin un discurso tan concreto pero con otras acciones la sociedad actua asi no solo la mujeres no pueden ser deseadas sino que tampoco tienen deseos
500596,es, para muchoslas mujeresla mujeresno pueden tener sexo solo por placerasi estamospeorpeor
500597,es,a los amigos woke del buenisimo en relaciones internacionales y que celebran la estupidez de no recibir las cartas credenciales del embajador de israel les cuento que en el mismo acto se recibieron las del embajador de arabia saudita pais donde la mujeres no pueden manejar 
500598,es,la mujeres no pueden poner nada caliente los hombre automaticamente te quiero dar en 4?? que rico escribeme ponen fotos del chistri calmense por favor
500599,es,la mujeres no pueden hacer beso negro madonna en 1992 simulando hacerle beso negro a un modelo las mujeres pueden hacerlo todo y mas las trans transgender_flag 
500600,es, abel martinez dijo que la mujeres no pueden gobernar este pais que error del amigo abel martinez
500601,es,ese like significa que aun me amas y que vas a dejar a tu lagartona y vas regresar conmigo vdd? sob
500602,es, calla corrupta lagartona debieras tener un poco de verguenza
500603,es, descarado fue que tus hijastros  y tu lagartona esposa se hayan beneficiado de pemex y de otras corruptelas mendigo caga diablos
500604,es,la otra la amante la oculta la casa chica la roba maridos la rompe hogares la buscona el detallito la lagartona a veces si pueden cumplir su cuento de hadas ccp  
500605,es, no le favorece el rubio a gigi se ve mejor en morenatza pelirroja lagartona jajajaja
500606,es,van a estudiar o van de chimoleras?si algun profesor comete algun acto indebidodeberia investigarse e investigar a las denuncianteshay mucha lagartona haciendose la mosca muertacuernavaca morelos ji utep ec te mix co 
500607,es,acabo de terminar el dibujo que publicare manana las chicas no pueden hacer esto y que no haga nada al respecto primer y ultimo aviso      esto solo ha comenzado smiling_impsmiling_imp
500608,es,lo peor es que despues de la gira tienen un regreso japones o bbc hace algo o nosotros los orbits tenemos que ponernos las pilas y exigirles un buen descanso para las chicas porque en serio las chicas no pueden seguirse sobreexigiendo
500609,es, pues me siento ofendido porque has dicho chavales que es que las chicas no pueden responder a ti tweet? triangular_flag_on_posttriangular_flag_on_posttriangular_flag_on_posttriangular_flag_on_posttriangular_flag_on_post
500610,es,son un grupo muy profesional y de muy alta calidad las chicas no pueden estar en mejores manos 
500611,es,las chicas no pueden jugar al futbol en muchos institutos de reino unido porque solo pueden hacer deportes de chicas me entere cuando me toco hacer una sustitucion en educacion fisica me quede flipando flexed_biceps_medium-light_skin_tone muy buena iniciativa de las jugadoras inglesas 
