id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1
100674,es, yo creo que le hice bullying a 3 -4 personas cuando estaba en primaria feroz boludo era  creo que era bullying btw  me arrepiento igual por dar nambiros y akapetes  lastimosamente no consiste eso en parte de mi vida ahora  igual pido perdon si era un tembo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']"
100675,es, las bullying y la muda uwu es como el equipo de dio todas hacen algo diferente y dio solo muda v,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']"
100676,es,los brasilenos entiende el espanol? es que me acaba de seguir en instagram un cirujano otorrinolaringologo que promueve el uso del implante coclear ic y en esa red manifiesto las enormes desventajas del ic que nadie dice o me va a hacer bullying despues? a pelear boxing_glove,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100677,es,que no conocen que ha cometido un error grande y se dedican a acosar en masa mas incentivando al acoso muchas de las que os estais dedicando a hacerlo habeis sufrido acoso de algun tipo? yo sufri bullying y no me dedico a acosar a gente y decir necesita bullying me cabrea y ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']"
100678,es,el proximo martes se capacitara a docentes sobre bullying  a traves de ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100679,es,me han destrozado mas que 9 anos de bullying me han dejado en la mierda animica mas absoluta y cada dia tengo que disimular que fingir y que mostrarme fuerte cuando solo tengo ganas de desahogarme gritando como minimo y encima dicen que me conocen,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
100680,es,  che igual q feo nombre para un nene le van a hacer bullying,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100681,es,  si estan dentro del sistema de saban parece mas una llamada stump en el field y tuff en el boundaryseguramente viendo el video el fs abre caderas hacia fuera haciendo imposible seguir al 3 cruzando el campo esto con las fichitas nos lo perdemos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']"
100682,es, eso dije al principio despues me vi moviendo las caderas jajajajajajaja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']"
100683,es, que nai jajaja hasta se me aflojaron las caderas de nuevo rolling_on_the_floor_laughingparty_popperparty_popper que se prepare el 31 y primero jajajaja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100684,es, me achicaria las caderas si pudiera o cambiaria mi nariz,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'YES']"
100685,es,me encatan las caderas del ombligo de esta nenasmiling_face_with_horns ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100686,es, diese la libertad de mover sus caderas tan profundo besando casi su cervix como osabaecho la cabeza hacia atras gimoteando de forma suavee indirectamente incitandole a un mayor movimiento,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'NO']"
100687,es,te imaginas aparece de repente el duko colgado en una bola mientras miley canta wreaking ball y de fondo suena she dont give a fooo y entra dodja moviendo caderas y le roba la gorra y las gafas al biza jaja yo quiero todo eso en el lolla se puede ?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']"
100688,es,drooling_facedrooling_facedrooling_face ese hipnotizante delicioso movimiento de caderas que mi esposa solo puede hacer sobre una verga de verdad ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
100689,es,   su socialismo es como el del psoe o la social democracia de millonarios y ladrones y franco conocido como paquita la qlona creo  su version llamada falanfismo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100690,es, te he dicho que eres precioso?pregunto el demonio vampirico con una suave sonrisa en su rostro se acerco un poco mas abrazandolo por las caderas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100691,es,no no disculpame tu se llevo las manitas a las caderas relajando los hombros estaba entrenando y siempre se me olvida ducharme antes de hablar con la gente civilizada bromeo ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100692,es, no es por discriminar a las delgadas pero una mujer curvy con caderas amplias piernas anchas y nalgona siempre va a lucir mejor y son mas deseables saludos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
100693,es, lo mejor es que el solito se expuso como una red flag andante al grado que todas las mujeres de su vida se alejaron y colectivamente lo tratan como el cacas amamos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']"
100694,es, i'm gonna kick you on the head -levanta las caderas y se quita los boxers le espera con las piernas abiertas- ya? ni preeliminares ni nada?geez es que eres un cuarenton blanco que ha tenido un mal dia en el trabajo?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
100695,es,mingpinhuius almohada de embarazo almohada embarazada dormir en forma de j multifuncional embarazo almohada de cuerpo completo para soporte de vientre/caderas/piernas/espalda extraible lavablechart_increasing precio 3391 fireJapanese_symbol_for_beginnerenlace  ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100696,es,kenny moviendo las caderas con  en una fiesta de viernes y el  backhand_index_pointing_down crislu14e ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'NO', 'NO']"
100697,es, siempre ready pa romper caderas romper corazones winking_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
100698,es,pero johnny no hablo al instante se quedo perdido en esos preciosos ojos claros y grandes de su prometido y mientras sus manos acariciaba sus caderas no tardo en morderle el labio inferior y tirar de elcomerte aqui mismo ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
100699,es,recycling_symbol generos musicales de brasil 12 estilos de musica brasilena que tus caderas no resistiran ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100700,es, muy bien quiero ver esas caderas afiladas de nuevo y unas nalgas riquisimas donde rebotarme grinning_face_with_big_eyesclapping_hands,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
100701,es,las personas en el rango de los 45 anos que no se vacunaron en su momento podria asegurar que son quienes cayeron en la trampa de los medios de la derecha subestimaron al virus a las vacunas le decian agua chacha y los medios de derecha xq lo hacian?patria bend itay libre ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100702,es, en palacio nacional trabajando de chacha del idiota face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'NO', 'NO']"
100703,es,chacha no llores por un tio y menos si sabes que te puedes tirar a todo su grupo si quieres,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100704,es,   chacha chalo canada,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100705,es,chacha pero no me dejes en la calle asi ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']"
100706,es,    menos los toros eh picaron? eso con subvenciones ahh y los uniformes de los ninos y si me apuras hasta la chacha filipina como sois los taraditos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']"
100707,es, chacha y no me habeis visto dandolo todo con treinticuatro  treinticinco,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'NO', 'NO']"
100708,es,y desde luego lo que no quiero es ser yo chacha ni madre de nadie gracias,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'NO', 'NO']"
100709,es,  la chacha mejor dicho ah,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'NO']"
100710,es, a esta senora le ha devorado el personaje de chacha que interpreta en la que se avecina que es una analfabeta y parece que es experta en todojaja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100711,es,le digo a alejo que tiene que empezar a estudiar alejo 3/2 1456 amor heart_exclamation shii mi chacha siempre si vos sos mi maestra particular sexy3/2 1456 butterfly jajajajajja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'NO', 'NO']"
100712,es,chacha pero si eso es todo el ano wdym ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100713,es, en otros paises bueno yo te diria noo un medico baff esta forrado en billete pero aqui jajajaja aqui somos el culo del gobierno la mano de obra barata la chacha que limpia la mierda la frazada del pueblo entonces no hay mucho que creerse,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'YES', 'NO']"
100714,es, chacha eso no hay q estudiarselo eso lo dijo braulio un dia en clase y tengo el nombre apuntao pero no lo q es ajajjajajaj,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
100715,es, pon tu foto chacha que casi te iba a mutear pensando que eras laura face_with_tears_of_joyface_with_tears_of_joyface_with_tears_of_joy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'NO']"
100716,es, nunca tarde gracias chacha i love you black_heart,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100717,es, yo t dije chacha quien avisa no es traidor,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'YES', 'NO']"
100718,es,   a poco no sabias que es su chacha? recuerdas que cuando el accidente de la l12 se fue a refugiar con el? cuando el sismo dijo que de don mediato aviso al presidente? es su nuera,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']"
100719,es,  usted de perreo si sabe mucho pues ha sido la chacha de uso  preferida  lo unico es reconocerle tiene dos titulos uno en la profesion mas antigua del mundo que ejerce y le saca el jugo y otro dizque de abogada  que maravilla de criticas y opiniones,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']"
100720,es,y ya que le hemos cogido el gusto al acto e la revivicion por que no probar con algo mas que no una simple chacha con todo el respeto a nuestra guadalupe ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']"
100721,es, hay dias y diasaca me he peleado mas con la mas chica despues que me rompio el ojo me trata de romper el otro,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
100722,es, hacelo una chica llevo al concierto de harry styles el armybomb y bts fue mira que suerte,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100723,es,en serio no sean tan pateticos con una chica que sabe de armas subis una foto y te gogleann la etiqueta de la tanga pero el  master no sabe lo q es un rulero face_with_rolling_eyescornu dis imo ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'YES']"
100724,es,guey noooo los vasos loudly_crying_facechica es el hartazgo se le invalida constantemente su identidad en su trabajo a ella se le discrimina y tu al igual que todos los fifas dices esos no son modos el privilegio de blanca cis te ciega ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100725,es,  y si una chica se pone el cabello rubio ahi si los directores no dicen nadaque normas de colegio ni que hptas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']"
100726,es,hola tenemos vecinos activos pareja chica o chico en san borja o cerca?  put i vecinos vecinos  swinger ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100727,es,slxnalfnaofjs estaba leyendo una historia y salio una chica muy tierna y linda pleading_facetwo_hearts,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100728,es,okey me voy otra vez a ser una chica responsable  los amo growing_heart,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100729,es,  si recuerdo bastante bien que el cacas es un fideicomiso para los damnificados que acabo siendo una caja chica para sus campanasentiendo muy bien a lo que te refieres son de la peor escoria,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100730,es, creeme que no porque tenia una chica detras gritando a pleno pulmon y cuando salio tobey pregunto y ese quien es??? y se tiro como 10 minutos criticando,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
100731,es, eh si sabes que a dalas lo enjuiciaron por conversaciones dalas no conocia a la chica y esta mintio en su edad ademas durante el juicio la misma chica no presento las conversaciones que supuestamente tenia en resumen dalas es inocente,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100732,es, tienes razon pero el caso que mencionais es en espana supongo al ser espanola la chica que lo dice asi que mejor usar el codigo penal espanol,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100733,es, eso si nunca chica el orgullo primerosmiling_face_with_sunglassesthumbs_up_light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']"
100734,es,la chica del tarot en tiktok ya me dijo que vamos a tener una linda relacion ahora solo toca esperar woman_walking_light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
100735,es,contestarle la historia a una chica y que te responda con la mejor es un 10000loudly_crying_facerevolving_hearts,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']"
100736,es,  son tilapias de granja la mayoria del pescado vendido en las playas del litoral boca chica guayacanes y juan dolio el que no sabe de pescado la consumen como de mar los enganan y eso lo saben todas las autoridades  y no pasa nada estamos desprotegidos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100737,es,-ambas cejas alzo con la nueva posicion de la chica y su juguetona orden drakono simplemente se encogio de hombros y sonrio de lado estaba ahi para relajarse y dejarse llevar asi que tomo uno de esos bocaditos y lo llevo a la boca de la pelirrosa-esta bien pero no lo hare&gt&gt ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'YES']"
